CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
2.5,1,5.3333,1,3.1667,119222.272,15.903,0.1283,0.1033,0.145,7001792512,7890413568,10.8,7.1667,18.1667,0,913966.5315,921597.4414,TVM
1,1,1,1,0.3333,15564.8,2.8,0.0117,0.0033,0.0483,6975973376,7887976448,10.9333,8,18.5,0,922401.1417,931652.3343,NTS
26,1,1,1,100,7770.112,1.598,1,1.0467,1.1683,165586944,1068678485,12.8333,8.1667,24,0,913275.085,921764.443,WSK
2.8333,1,2,1,6.8333,124934.1502,15.9009,0.2433,0.22,0.3433,6981399893,7881167531,8.8,7.1667,13,0,916715.5,921681.4,TVM
1,1,1,1,0.8333,6553.6,1.4,0,0,0,6975428608,7888562176,15.7333,8.1667,33.6667,0,912279.8106,921442.0609,NTS
2,1.1667,2.3333,1.1667,4.8333,125368.7198,16.3031,0.2083,0.2833,0.3767,6983401472,7880200192,9.7333,7.5,15.3333,0,923289.3757,931964.7234,TVM
1,1,1,1,1,12697.6,2.4,0,0,0.0467,7068753920,7927844864,11.2667,7.6667,18.3333,0,912582.5901,921575.1143,NTS
26,1,1,1,100,2244661.248,36.507,1,1.035,1.1417,2201409536,4714096640,9.2667,7.5,12.5,0,913603.3934,921556,WSK
1.1667,1.5,1,1,1.3333,247176.5208,40.1527,0.1133,0.2683,0.2183,6936743936,7872670379,34.2333,16.3333,53.5,0,922199.0075,931368.3474,NTS
2.3333,1,2.1667,1,6,94129.9418,9.4905,0.1083,0.2033,0.3583,6991335424,7883959637,8.9667,7.3333,12,0,923116.8198,931721.6685,TVM
1,1,0.8333,1,1,1834023.336,34.5916,0.0183,0.145,0.155,5965592576,7847659520,8.7333,7.6667,10,0,913017.8186,921677.5491,TWM
26,2,0.3333,0.6667,100,2293341.79,32,1,1,1.0383,100136960,2633434453,12.9,8.6667,22.1667,0,913111.8014,921530.789,WSK
1.5,1,1.8333,1.6667,1,2134016,34,0.1083,0.1967,0.2217,670419626.7,7800982869,9.1667,7.6667,11.1667,0,923131.742,931940.2856,TSK
1,1,0.8333,1,1,2080374.39,30.9976,0,0.01,0.06,5316796416,7849601707,9.7,7.6667,16.3333,0,914041.1787,921486.5275,TWM
2,2,1,2,1,2352004.382,40.6018,0.0783,0.1567,0.1767,73482240,7801566549,10.8333,7.8333,19.3333,0,913516.5625,921535.9018,TSK
26,1,2,100,1,2069033.62,32.6076,1.0767,1.0367,1.0833,627701760,3360627371,9.8333,8,13.3333,0,918098.0876,926711.536,WSK
1,1,1,1,1,15155.2,2.7,0.0267,0.08,0.12,7067969536,7924915541,9.5,7.5,12.8333,0,913084.1946,922454.0649,NTS
1,1,1,1,1,16384,3,0,0,0.0567,7046191104,7908721323,10,8,11.8333,0,923129.8568,930908.2865,NTS
26,1,1,1,100,45031.424,6.996,1.0317,1.02,1.05,1138651136,4019785045,8.8667,7.8333,10.6667,0,924049.0294,931930.9676,WSK
2.8333,2.1667,1,4.5,3.3333,83974.1502,9.3003,0.065,0.07,0.16,6977864363,7878848512,9.7,7,15.3333,0,913974.1919,921405.2748,TVM
1,1,1.3333,1.6667,1,2028339.2,32,0.055,0.0733,0.14,887140352,7801219755,9,7.6667,10.5,0,915714.9242,924607.3708,TSK
3,1,4.3333,3.8333,2,98713.6,13.6,0.0083,0.13,0.3033,6915100672,7858478421,8.8333,7.3333,11.6667,0,913596.582,921487.3018,TVM
1,1,1,1,1,16384,3,0.035,0.04,0.1033,6936395776,7872406869,29.6,8.6667,59,0,922552.102,932101.7297,NTS
1,1,1,1,1,2141261.534,34.7986,0,0.0017,0.06,985964544,7851841536,10.1,7.6667,14.5,0,912871.4889,921541.873,TWM
1,1,1,1,1,1923716.126,39.0116,0.025,0.08,0.1283,5547868160,7850292565,8.8,8,10.5,0,923026.9229,931825.958,TWM
1.6667,2,1,1.6667,1,1354951.88,30.5992,0.055,0.02,0.05,1788688384,7806354773,8.6667,7.8333,9.5,0,925511.8,935163.8,TSK
1,1,1,1,1,16384,3,0,0,0.015,7070443520,7928581461,9.9333,7.5,14.3333,0,921677.4982,930828.4946,NTS
1.1667,2,1,1,1.1667,2150407.38,37.0012,0.1183,0.0567,0.0683,72648021.33,7806009344,10.4667,7.8333,15.1667,0,916816.3616,925639.8238,TSK
1.6667,1.3333,1.6667,1.6667,1,2324889.6,35,0,0.0483,0.1383,2281912320,7805287083,8.3333,7.5,9.8333,0,923720.1745,932438.592,TSK
26,1,0.5,100,1,7782.4,1.6,1,1,1.06,77286058.67,2302569813,11.2333,8.6667,16,0,922921,931844.8,WSK
2.3333,1,1,1.1667,6.8333,138845.7898,14.3994,0.1033,0.1733,0.3083,6982135808,7881924608,8.9667,7.1667,12.8333,0,913660.6486,921601.6036,TVM
2,1,2,1,2,1608183.082,32.201,0.0817,0.0483,0.0833,73904128,7804243285,9.7667,7.8333,13.1667,0,913057.821,921745.7132,TSK
1.3333,1.6667,1,1.5,0.8333,271155.2,44.2,0.0867,0.19,0.1733,6942339072,7889444864,14.5,7.8333,37.6667,0,921585.2,930118.2,NTS
2,1,2,2,1,1865508.645,35.2002,0.0633,0.0433,0.075,2493128704,7806438741,9.6667,7.3333,16,0,913657.5083,921492.2643,TSK
1,1,1,1,1,1863292.131,56.8064,0.0017,0.0733,0.1233,2242140160,7853637632,8.6,7.6667,9.8333,0,918043.01,926720.1281,TWM
1,1,1,1,0.5,20074.0901,3.6006,0,0.01,0.06,7117148160,7933105493,9.7333,7.6667,13.1667,0,922522.5,931887.8,NTS
1.1667,1.3333,1,1.1667,1.1667,7786.0901,1.6006,0.055,0.155,0.165,7116244992,7931521024,9.4333,7.6667,12.8333,0,922906.7,931722.2,NTS
1,1,1,1,1,2237211.419,32.2002,0.0133,0.0033,0.03,1802561536,7850734933,8.3333,7.6667,9.5,0,913307.976,921634,TWM
2,1.3333,2,2,1,2157749.048,34.5948,0.0617,0.12,0.1817,72114176,7805543083,8.4667,7.5,10,0,923787.6,931873.4,TSK
1.8333,1.6667,1.8333,2.1667,1,2920448,34,0.0933,0.08,0.1367,78079317.33,7803144192,9.2,7.5,12.6667,0,998390.5847,1318725.497,TSK
2.3333,1,1,1,7.3333,123709.0762,14.6974,0.015,0.1083,0.1933,6997397504,7887996245,9.5,7.1667,13.6667,0,922682.319,930875.434,TVM
1,1,1,1,1,2079200.122,33.402,0.045,0.01,0.0433,2216321024,7852940629,9.5667,7.5,14.5,0,917897.3318,926642.5055,TWM
26.8333,5.1667,43.5,1,58.1667,2910263.351,37.5105,1.0467,1.1183,1.2083,2220480512,4722672299,9.5333,8.3333,11,0,928460.0991,957030.1321,WSK
1,1,1,1,1,2057092.382,28.8012,0,0.0017,0.04,351119360,7851427840,11,7.8333,17.6667,0,912613.3634,921630,TWM
1,1,1,1,1,2104017.778,32.811,0.025,0.085,0.1317,5248677888,7884556288,19,9.6667,32.6667,0,924379.0639,932296.1055,TWM
2.5,2.8333,2.1667,1,4.8333,83549.7898,11.6991,0.0483,0.135,0.275,6910124032,7857279659,8.3667,7.3333,11.1667,0,913851.1,921623.8,TVM
26,1,100,1,2,16384,3,1,1.1017,1.1833,71430826.67,2357112149,10.4,8.5,13.5,0,923345.3497,931698.8236,WSK
2,2.8333,1,4,1.3333,153187.9399,17,0.0367,0.0633,0.17,7003065003,7889580715,7.7333,7,9.6667,0,922219.5633,930765.685,TVM
1.3333,1.1667,2,1.1667,1,2118652.925,33.2012,0.055,0.165,0.1983,71067648,7803407701,8.8333,8,10.5,0,923042.6303,931794.5159,TSK
3,1,4.6667,1,4.6667,95817.728,10.697,0.1667,0.1033,0.1483,7001878528,7890522795,9.7,7.3333,16.6667,0,924180.3063,931760.5586,TVM
1,1,1,1,0.3333,16384,3,0.0183,0.01,0,7068282880,7925933397,10.3,7.5,16,0,922455.8671,931782.119,NTS
26,1,100,1,0,2033676.3,33.502,1.0467,1.0367,1.07,1616573781,4298564267,10.7333,7.6667,20.6667,0,924406.9167,933865.0198,WSK
26,2,1,100,0,16384,3,1,1.0117,1.1233,154942122.7,3301043541,9.0667,7.3333,12.3333,0,918729.2492,927679.7538,WSK
1,1,1,1,1,16384,3,0.035,0.045,0.1,6977443840,7886754475,10.4667,8.1667,16.8333,0,922771.2474,931790.4945,NTS
1.1667,1.6667,1.1667,1,1,2154496,33,0.0817,0.1983,0.175,2250366976,7852205397,8.6667,7.8333,10.6667,0,917981.3549,926663.5265,TWM
1,1,1,1,1,16384,3,0,0,0.0333,7069874176,7927461888,12.8,8,28.8333,0,922154.6054,931555.7144,NTS
26,1,100,1,1,15155.2,2.7,1,1.11,1.23,78000128,2320093867,9.2,7.6667,11.3333,0,913201.1842,921520,WSK
26,1,1,1,100,2240536.576,32.004,1.0517,1.1233,1.16,3368974336,5392156672,9.6333,8.3333,12,0,913591.6655,921508.9532,WSK
1,1,1,1,1,12685.312,2.398,0.0467,0.1633,0.1683,7116414976,7930146816,10.2667,7.8333,14.1667,0,922684.873,931840.373,NTS
1,1,1,1,1,2106982.4,33.8,0,0,0.02,5512538112,7850203136,8.7333,7.8333,10.1667,0,917759.7878,926770.3864,TWM
26,1,100,1,1,2259849.873,34.071,1.0083,1.0283,1.07,111921561.6,1880404787,9.8333,8,12.8333,0,899453.7138,907627.0606,WSK
1,1,0.8333,1,1,2114509.364,33.6958,0.0267,0.0217,0.02,6044495872,7884676437,9,7.5,11.5,0,913057.1632,921522.3664,TWM
26,1,100,1,1,2121725.938,32,1.1117,1.2133,1.2483,1691611136,4333796011,9.2333,7.6667,12.6667,0,921113.5285,931734.7748,WSK
1,1,1,1,0,16384,3,0.055,0.1767,0.1733,7045666816,7908068693,12.0667,7.8333,17.8333,0,912807.7297,921515.8378,NTS
26,61.3333,1,2.6667,38.5,1454080,28,1.0333,1.0333,1.0817,497318570.7,3563043499,10.3,8,14.1667,0,912806.8,921584.8,WSK
1.5,1.5,1.5,1.5,1,1937604.805,37.6006,0.0183,0.0317,0.0667,73080832,7803665749,10.5667,8.1667,13.6667,0,924426.3,932236.317,TSK
26,1,2,100,1,2186489.126,31.8072,1.0133,1.0217,1.07,609733290.7,3347249152,10.4333,8.5,14,0,918313.5936,926850.7412,WSK
2,1.3333,5.1667,1.8333,1.6667,102435.9434,12.6061,0.2567,0.105,0.1383,6984146944,7881525931,8.6667,7,12.8333,0,923243.6,931764.2,TVM
1,1,1,1,0.5,16384,3,0,0,0.035,7114772480,7932200277,9.2333,7.6667,12,0,912067.2306,921481.2989,NTS
1,1,1,1,1,311296,50,0.05,0.0317,0.0817,7084822528,7923251200,10.7667,7.8333,15,0,923373.0649,932292.082,NTS
18.5,2.8333,5.1667,1.6667,64.3333,2365894.656,35.608,0.8067,0.8067,0.8217,4019931136,6516804267,9.4,7.6667,12.1667,0,923230.4429,931725.1213,WSK
26,1,43,58,0.8333,2150515.845,33.5207,1,1.07,1.1933,1553719296,4293253803,8.6333,7,11.6667,0,923190.7868,931907.8216,WSK
26,1,1,1,100,2291814.605,35.996,1.0117,1.0633,1.0967,812873728,3752779776,10.4333,8.1667,13.8333,0,922517,931760,WSK
26,1,1,1,100,2345049.932,31.016,1,1,1.055,2194061312,4643553280,10.0667,7.3333,16.3333,0,918399.6643,927536.7069,WSK
1,1,1,1,1,2059468.8,31.6,0,0.0667,0.1333,5128114176,7849291093,10.7667,7.6667,21,0,928780.9782,931738.1645,TWM
1,1,1,1,1,2556629.718,32.5996,0,0.005,0.07,5114816512,7849620821,8.8333,7.5,12.3333,0,923225.5155,932041.021,TWM
2.6667,1,4,1.3333,4.3333,147037.7898,15.7988,0.0533,0.0567,0.1683,6985437184,7882559488,8.7,7,11.6667,0,913399.2685,921724.3739,TVM
1.1667,1,1.1667,2,1,2124188.06,31.8008,0.08,0.0567,0.07,72633685.33,7805203115,9.9333,7.6667,14.5,0,915134.6,924737.2,TSK
1,1,1,1,0.6667,16384,3,0.015,0.01,0.0583,6976237568,7887730005,16.0667,8.3333,36.6667,0,912670.242,921757.9764,NTS
26,1,1,1,100,2632916.18,35.2012,1,1.02,1.07,3220426752,5949773141,8.7667,7.5,11,0,924385.4549,931742.4783,WSK
1,1,1,1,1,2223415.403,32.202,0,0.01,0.0283,2208063488,7852392448,8.6,7.5,10.1667,0,923167.046,931838.042,TWM
26,2,100,0.1667,1,765132.8,17.2,1,1,1.07,76332373.33,2119998805,10.5,8.5,15.3333,0,921052.8549,929933.5644,WSK
1,1,1,1,1,2090624.6,31.6064,0,0,0,4265754624,7851578709,8.4,7.6667,9.8333,0,912999,921607,TWM
1,1.3333,1.5,1,1.1667,2342891.622,32.6358,0.0417,0.0517,0.1033,3219335168,7804975787,8.3,7.5,9.3333,0,913221.3183,921556.6186,TSK
2.6667,3.3333,1.6667,4.6667,1.3333,425177.088,61.902,0.0483,0.1933,0.3533,6948722688,7874715648,10.6667,7,17.6667,0,914486.4108,923166.6027,TVM
26,1,100,0,1,16384,3,1.0217,1.01,1.05,641665024,3642562560,8.7333,7.3333,11.3333,0,900671.612,909377.4583,WSK
2,1.1667,4.8333,1,1.8333,103215.5099,10.8997,0.0367,0.0967,0.23,7003992064,7890378752,8.1333,7.1667,10,0,923302.0414,931968.8856,TVM
1,1,1,1,1,69632,13,0.0583,0.1933,0.2017,6977458176,7888328021,10.8,8,20.1667,0,922370.8,931718,NTS
1,1,1,1,1,2089767.72,31.1972,0,0.0017,0.06,5646764032,7885656064,8.5333,7.6667,9.6667,0,913154.8,921588.8,TWM
26,1,1,1,100,2197504,35,1,1.01,1.0517,2101805056,4640215723,10.5,7.6667,15.6667,0,896854.8258,905353.9081,WSK
1,1,1,1,1,2303595.32,28.0008,0.0267,0.18,0.1933,389337088,7849028267,8.6,7.6667,10.6667,0,913110.6374,921561.0875,TWM
1,1,1,1,1,15153.97,2.6997,0,0.0433,0.1017,7084908544,7923287381,9.5333,7.6667,13.3333,0,919436.209,931509.2766,NTS
26,1,1,1,100,26624,6,1.0433,1.01,1.015,766687232,3726774272,10.0333,7.8333,14.1667,0,922687.523,932021.4965,WSK
1,1,1,1,1,16384,3,0.0217,0.0067,0.04,6943928320,7891169280,10.3333,7.8333,15.3333,0,912221.0014,921631.9431,NTS
1,1,1,1,1,13114.5654,2.2018,0,0.035,0.0933,6932594688,7873731243,29.8333,9.8333,59.8333,0,912342.3657,921591.4383,NTS
1,1,1,1,1,1944773.42,28.3992,0,0,0.05,569677824,7851182763,9.0667,7.6667,11.5,0,922798,931954.8679,TWM
2.3333,2.3333,5.3333,1.8333,1,87244.8,12,0.0383,0.1017,0.235,6980243456,7880072533,9.3667,7.5,12.1667,0,924463.0631,931928.573,TVM
1.5,1.3333,1.8333,1.3333,1,1958511.215,33.3994,0.07,0.065,0.09,2499995648,7805644800,9.1,7.8333,11.6667,0,912615.9384,921611.061,TSK
1.3333,1,1.3333,2,1,1464913.469,31.9042,0.1033,0.1167,0.1383,85534037.33,7808103765,9.0333,7.6667,11.3333,0,913057.248,921685.385,TSK
26,1,1,1,100,16384,3,1.0383,1.1617,1.2267,1282449408,4138767701,10.3667,8,13.6667,0,923307.4685,931956.1928,WSK
26,1,1,1,100,1809467.462,34.008,1,1.0483,1.0883,808418645.3,3750894251,9.0667,7.8333,10.5,0,912323.6,921497.2,WSK
1,1,1,1,0,2121254.438,32.7958,0.0983,0.105,0.12,6090336256,7885864277,12.0333,7.5,21.1667,0,923340.0308,931938.7882,TWM
1,1,1,1,0.1667,16384,3,0,0.035,0.0883,6974160896,7886109355,12.0333,7.6667,27,0,920441.4094,929860.4657,NTS
10.6667,12.3333,10.6667,9.3333,11,221356.8,24.8408,0.6617,0.77,0.7133,7038742528,7890749440,474.7429,180.7143,829.2857,0,1703996.83,872967.5082,TVM
3,4.1667,2.8333,3.6667,1,111834.3303,14.5015,0.4433,0.2967,0.3217,6994071552,7883892053,10.1,7,16.3333,0,923626.6459,931890.6937,TVM
1.6667,1.5,2,1.1667,1,2153375.443,32.6015,0.0567,0.0633,0.1283,72247296,7806591659,10.0333,8,12.8333,0,912840.8368,921623.1832,TSK
1,1,1.6667,1.3333,1,2578238.42,34.6561,0.0867,0.0433,0.0883,3924275200,7804930731,9.1,7.8333,12,0,924955.6817,931784.6126,TSK
2,1,1,5.8333,1,101182.2703,13.1021,0,0.0367,0.125,6939234304,7869795669,8.9667,6.8333,12.6667,0,914298.7704,922727.382,TVM
2,1,5.3333,1.6667,1.6667,82744.1201,9.9009,0.0517,0.0683,0.1867,6985824256,7882912427,9.2667,7.1667,11.8333,0,913613.6767,921696.8739,TVM
1,1,1,1,1,2416640,33,0.0183,0.13,0.155,73242624,7851298816,8.6333,7.3333,11.5,0,923084.2,931886,TWM
1.6667,1.8333,1.1667,1.6667,1,1985749,31.0008,0.0433,0.03,0.05,1332380331,7805143040,9.1,7.3333,11.1667,0,924495.6,931870.2,TSK
2,1,6.5,1,1,94204.3099,10.6994,0.11,0.19,0.255,6939731968,7869950635,9.8333,7.5,15.6667,0,923002.5054,931687.6658,TVM
26,1,100,1,1,2134022.163,34.5015,1.0133,1.025,1.0367,2646872064,4880454997,9.3333,7.6667,12.6667,0,912391.4198,921600.9658,WSK
2,1,1,5.6667,1,112633.8498,13.3994,0.1817,0.345,0.44,6920556544,7860507307,9.0333,7,14,0,923473.5747,931877.2989,TVM
26,100,1,1,1,28672,5,1,1.035,1.1017,502670677.3,3568561493,9.1,7.6667,11.8333,0,913782.7345,921873.0486,WSK
26,1.5,33.1667,42.1667,26.3333,2218068.052,34.5005,1.0183,1.125,1.1883,1309868032,4123839147,12.9,7.5,27.8333,0,916280.9716,925671.3886,WSK
26,2,100,0,1,15158.0701,2.7007,1.03,1.0167,1.0717,73408512,1938221739,10,8.3333,13.1667,0,923237.2,931858.4,WSK
27.6667,3.8333,74.5,24.3333,7.6667,2560992.356,110.7105,0.9267,0.4467,0.2633,3259375616,5931260587,15.3333,8.6667,25.6667,0,912680.3874,921572.0565,TWM
1,1,1,1,1,13911.6396,2.5976,0.0817,0.055,0.09,6936008704,7872047104,28.2333,9.5,56.1667,0,912051.2786,921157.5852,NTS
26,1.1667,1,100,1,752040.3604,16.8028,1,1.0733,1.2117,78110037.33,2597507755,9.7333,7.5,15.3333,0,923265,931823,WSK
1,1,1,1,1,28262.4,5.6,0,0.0317,0.0967,7111417856,7928765099,9.1,8,11.5,0,912559.9396,921425.2649,NTS
1.8333,1,1.8333,2,1,2000470.594,32.3945,0.09,0.0833,0.0867,70313984,7805670059,9.2333,8,12,0,917085.418,925620.643,TSK
26,1,100,1,1,2227424.481,35.6006,1,1,1.0267,2409949184,5387786240,9.2,7.1667,13.3333,0,919858.0628,928670.6886,WSK
1.5,1,1.5,2,1,1555046.605,33.6014,0.09,0.1983,0.18,1606286677,7806258517,8.9333,7.5,11.1667,0,913227.3901,921733.1916,TSK
1.1667,1.3333,1,1.1667,1.1667,20480,4,0.0467,0.14,0.1617,7085178880,7923522219,9.3,7.5,13.1667,0,912073.9117,921342.5559,NTS
1,1,1,1,1,16384,3,0,0.02,0.08,6974781440,7887797589,11.3,7.6667,21.5,0,922476.4034,931704.4715,NTS
1,1,1,1,1,13112.9459,2.2014,0,0.1117,0.1583,6934908928,7870881792,27.3667,8.3333,62.8333,0,912358.6462,921466.9723,NTS
1,1,1,1,1,2522291.379,74.2002,0,0.0683,0.1217,72876032,7850207232,8.8667,8,11,0,921298.3153,929253.5105,TWM
1,1,1,1,1,16384,3,0,0,0,7066521600,7927225003,13.0333,8,25.3333,0,922764.1421,931954.0711,NTS
1.6667,1,1.6667,2,1,2125828.1,31.8008,0.0517,0.0383,0.0817,71118848,7803291648,9.7333,8,12,0,923132.327,931791.2947,TSK
2.1667,1.8333,6.3333,1,1,141312,16.9,0.0867,0.1167,0.24,6973712384,7876872192,7.9667,7,9.6667,0,924168.9081,931773.2622,TVM
26,1,100,1,1,2149878.258,35.9965,1.0067,1.1117,1.2283,1573574656,4309057536,8.9333,8,11.1667,0,923847.2523,931793.5495,WSK
1.1667,1.1667,2,1,1,2120903.88,35.7988,0.05,0.0417,0.0817,71860224,7808008192,9.3,8.1667,12,0,919021.1451,932981.1263,TSK
1,1,1,1,1,15153.97,2.6997,0.1083,0.0383,0.0167,7070849024,7927987541,10.3667,8,16.1667,0,912808.7463,922513.0473,NTS
1,1,1,1,1,1962152.744,32.4084,0.0033,0.1167,0.1433,5963399168,7847430144,10.2333,7.8333,16,0,922474.6782,931612.8138,TWM
2,1.5,1.6667,2,1,2138936.12,34.2012,0.0383,0.085,0.1533,71882752,7806542507,9.3667,8,11.8333,0,923070.2,931887.6,TSK
1,1,1,0.8333,1,16384,3,0,0.0233,0.07,6935363584,7871423829,25.7667,11.6667,44.8333,0,922588.2948,931693.5309,NTS
1,1,0.8333,1,1,16384,3,0,0,0.055,7118524416,7932897963,9.3667,7.8333,11.6667,0,921933.9495,930940.0856,NTS
26,1.3333,100,1,1,2415101.443,34.0035,1.0017,1.1117,1.1967,1679476736,4327946923,9.1667,7.6667,12,0,917047.8,927661.6,WSK
2.1667,5.3333,1,2,1.8333,85204.1802,9.6006,0.2433,0.1317,0.2033,6934204416,7869374464,11.4333,8,16.8333,0,924497.3,932918.4,TVM
1,1,1,1,1,2200483.543,30.801,0,0,0.01,556552192,7851565739,8.6333,8,10,0,912869.8138,921865.1141,TWM
1,1,1,1,1,2096480.404,36.8032,0.0283,0.01,0,4675764224,7850955435,9.1,7.6667,12.5,0,912641,921534,TWM
1,1,1,1,1,2269061.613,34.9988,0,0.0033,0.05,70318080,7849057621,9.8667,7.5,15.1667,0,918419.1562,924746.2643,TWM
2,1.5,2.3333,5,1,67999.7625,8.1014,0.3117,0.315,0.4267,6948184064,7874074624,9.3667,7,17,0,850535.173,858747.4973,TVM
2,1,1,1,7,88878.2799,12.9994,0.055,0.0433,0.1117,6916845568,7859101013,8.9,7.1667,13.1667,0,923815.5,931826,TVM
26,1,2,100,1,2065178.624,38.196,1.055,1.0317,1.07,603382442.7,3343910912,9.9667,8.8333,11.8333,0,929229,936944,WSK
1.8333,1.8333,1,2,1,1961783.095,30.7988,0.0417,0.055,0.0933,74062506.67,7802320896,10.1333,7.6667,13.8333,0,913986.6,921550,TSK
1,1,1,1,1,2668865.858,31.7998,0.0083,0.1017,0.145,1008410624,7853044395,8.4667,7.3333,10,0,912849.304,921768.243,TWM
1,1,1,2,1,2104720.785,37.6006,0.1567,0.0583,0.0667,2723127296,7806269440,8.3667,7.6667,9.5,0,912832.0471,921707.5099,TSK
1,1,1,1,0,15560.704,2.799,0,0,0.05,6934300672,7875489109,36,14,56.5,0,912019.042,921401.0301,NTS
1,1,1,1,0.3333,7811.8323,1.6048,0,0.0317,0.08,7069110272,7926124544,13.5,8,30.8333,0,922522.3396,931782.8649,NTS
1.3333,1.8333,1,1,1.5,1970897.618,32.2993,0.09,0.2033,0.1733,5882542080,7883879083,9.0333,7.6667,12.5,0,912992.0382,921738.3323,TWM
1,1,1,1,1,2083223.96,29.6016,0,0,0.01,4271633749,7849713664,8.4,7.8333,9.6667,0,914168,921628,TWM
1,1,1,1,0.8333,2146279.399,32,0,0,0.0367,3246426112,7853265579,8.5667,7.8333,9.5,0,917920.2417,926782.3689,TWM
26,1.8333,1,0,100,18432,3,1.0083,1.2217,1.2933,172380160,3320822443,11.7333,7.8333,18.6667,0,916893.6,925666.4,WSK
1,1,1,1,1,2292940.8,46.4,0.03,0.07,0.1217,1415874560,7851806037,8.2667,7.5,9.3333,0,924316.9967,932296.4856,TWM
1,1,1,1,1,1469634.96,28.3984,0,0.01,0.05,2017947648,7854109355,8.4667,7.6667,9.3333,0,923161.3218,931947.1887,TWM
26,1.6667,100,0,1,11468.8,2.1,1.015,1.03,1.1217,72689664,2126133931,13.4333,8.3333,26,0,912902.979,921604,WSK
26,1,0.6667,1,100,2232344.576,32.004,1.0117,1.0167,1.045,1128845312,4011276971,10.6667,8.3333,14.5,0,918835.2,927762.4,WSK
1,1,1,1,0.6667,13516.8,2.3,0,0,0.02,7117971456,7931882155,10.1,7.6667,13.6667,0,912545.6036,921476.1622,NTS
2,1.1667,5.3333,1.8333,1,100345.8498,11.3994,0.085,0.075,0.1533,6925791232,7864967168,8.4,7,10.1667,0,913300.9,921622,TVM
1,1,1,1,1,2047180.8,39.2,0.0433,0.1667,0.1683,5259118592,7884658005,8.6667,7.8333,9.8333,0,913769.1986,922014.9613,TWM
2,1,1,1,6.1667,146232.1201,18.0006,0.2317,0.0967,0.1233,6916767744,7859045035,8.2333,7,10.5,0,913218.5,921617.8,TVM
26,1,1.3333,100,0.6667,1540915.2,29.2,1,1.02,1.075,1531535360,4020619264,9.7,8,11.8333,0,918285.0591,926696.8488,WSK
2,1,2,2,1,2229839.439,37.3994,0.0483,0.065,0.1333,71798784,7803544235,9.6333,7.8333,13.8333,0,913230.5,921634,TSK
2.1667,1.1667,1.3333,6.6667,1,97898.0901,9.3003,0.0067,0.08,0.1867,6921000960,7862175061,9.3333,7.3333,13.6667,0,912848.7018,921333.3523,TVM
2,1,2,2,1,2680419.94,38,0.0817,0.14,0.2033,434171221.3,7800988331,10.1,8.1667,14,0,921397.2788,929916.1136,TSK
3.6667,2.5,3,2,7.3333,95383.552,9.695,0.2917,0.5167,0.5233,6977601536,7878442325,9.8333,7.1667,15.5,0,913224.2153,921852.4838,TVM
1,1,1,1,0.6667,13926.4,2.6,0.0017,0,0.0333,6977710080,7889733632,10.9,8.1667,20.3333,0,922377,931763.2,NTS
26,1.3333,1,100,0.8333,1751517.662,32.4995,1.0233,1.03,1.04,70444373.33,3018996395,10.2667,8.3333,13.6667,0,913245.4438,921583.8326,WSK
2,2,1,4.8333,1,147456,20.3,0.0133,0.165,0.34,6920364032,7860325717,9.5667,7.3333,13.3333,0,913573.3868,921518.8857,TVM
2.3333,1.8333,4.5,3,0.8333,99119.9199,13.7998,0.09,0.4983,0.6083,7007391744,7886944939,12.4667,8,19.6667,0,923282.7622,931994.7473,TVM
26,2,24.5,1,76.1667,1937408,31.8,1,1.06,1.1733,118427648,1941022037,10.5,8.3333,14.5,0,923806.2923,931896.1857,WSK
20.5,59.1667,2.3333,19.6667,1,2150379.5,34.997,0.7183,0.8,0.935,4232714240,5976364373,8.6,7.5,10.1667,0,922307,931760,WSK
1,1,1,1,0.8333,16384,3,0.0133,0.145,0.1583,7115864064,7931683499,9.6,7.8333,13,0,912332.5495,921680.8856,NTS
1.6667,2,1.1667,1.8333,1.1667,2173337.6,32.2,0.095,0.2483,0.2483,80558080,7804096512,8.8667,7.6667,11.6667,0,913305.7,921640,TSK
26,1,1,100,0.6667,2247896.28,36.8028,1.015,1.0783,1.1383,73583957.33,1808035840,10.1,7.8333,15,0,913261.7638,921728.3544,WSK
26,1,100,1.8333,1,2121612.105,36.4813,1.0217,1.1767,1.17,4150036480,5934424747,10.3,8.1667,13.3333,0,922969.6258,931782.2342,WSK
1.3333,1.3333,1.6667,1,1,1587808.865,29.6006,0.0367,0.0483,0.0833,3451344896,7805741056,8.8667,7.6667,10.8333,0,916099.952,924686.2643,TSK
2.3333,3.3333,1.6667,3.5,1.5,79872,11.4,0.1983,0.1167,0.1733,6915188736,7860280661,9.1333,7.3333,13.6667,0,913705.6919,921463.664,TVM
26,1,1,100,0.8333,1438233.113,29.8979,1.0033,1.0633,1.1267,71759872,1802664619,12.1333,7.6667,24.5,0,923961.6316,931767.6456,WSK
2.6667,1,5,2.3333,2.1667,115930.3303,11.5015,0.08,0.3567,0.4333,6962688000,7878326272,8.7333,7,11.8333,0,913753.0811,921652.5748,TVM
